Time ,cpuUsage ,cost ,latency ,numberOfVMs ,ongoingAction,targetedNodeID
Wed Feb 12 16:38:29 UTC 2014,53.95,0.24,0.1875,2,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:38:41 UTC 2014,53.95,0.24,0.1875,2,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:38:51 UTC 2014,54.85,0.24,0.1875,2,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:39:05 UTC 2014,57.95,0.24,0.1876,2,,
Wed Feb 12 16:39:17 UTC 2014,57.95,0.24,0.1876,2,,
Wed Feb 12 16:39:27 UTC 2014,57.95,0.24,0.1876,2,,
Wed Feb 12 16:39:44 UTC 2014,62,0.24,0.1877,2,,
Wed Feb 12 16:39:52 UTC 2014,62,0.24,0.1877,2,,
Wed Feb 12 16:40:04 UTC 2014,59.45,0.24,0.1877,2,,
Wed Feb 12 16:40:16 UTC 2014,59.45,0.24,0.1877,2,,
Wed Feb 12 16:40:24 UTC 2014,56,0.24,0.1877,2,,
Wed Feb 12 16:40:38 UTC 2014,56,0.24,0.1877,2,,
Wed Feb 12 16:40:51 UTC 2014,56,0.24,0.1877,2,,
Wed Feb 12 16:41:09 UTC 2014,54.7,0.24,0.1877,2,,
Wed Feb 12 16:41:18 UTC 2014,54.7,0.24,0.1877,2,,
Wed Feb 12 16:41:29 UTC 2014,52.85,0.24,0.1877,2,,
Wed Feb 12 16:41:46 UTC 2014,52.85,0.24,0.1877,2,,
Wed Feb 12 16:42:00 UTC 2014,75.4,0.24,0.2642,2,,
Wed Feb 12 16:42:13 UTC 2014,75.4,0.24,0.2642,2,,
Wed Feb 12 16:42:21 UTC 2014,75.4,0.24,0.2642,2,,
Wed Feb 12 16:42:40 UTC 2014,74.1,0.24,0.2595,2,,
Wed Feb 12 16:42:49 UTC 2014,65.3,0.24,0.2564,2,,
Wed Feb 12 16:43:06 UTC 2014,65.3,0.24,0.2564,2,,
Wed Feb 12 16:43:14 UTC 2014,65.3,0.24,0.2564,2,,
Wed Feb 12 16:43:21 UTC 2014,65.3,0.24,0.2564,2,,
Wed Feb 12 16:43:36 UTC 2014,65.3,0.24,0.2564,2,,
Wed Feb 12 16:43:42 UTC 2014,80,0.24,0.2541,2,,
Wed Feb 12 16:43:56 UTC 2014,62.2,0.24,0.2505,2,,
Wed Feb 12 16:44:11 UTC 2014,62.2,0.24,0.2505,2,,
Wed Feb 12 16:44:20 UTC 2014,49.95,0.24,0.1882,2,,
Wed Feb 12 16:44:28 UTC 2014,52.6,0.24,0.1882,2,,
Wed Feb 12 16:44:49 UTC 2014,52.6,0.24,0.1882,2,,
Wed Feb 12 16:45:00 UTC 2014,52.6,0.24,0.1882,2,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:45:10 UTC 2014,52.6,0.24,0.1882,2,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:45:28 UTC 2014,56.9,0.24,0.1882,2,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:45:42 UTC 2014,56.9,0.24,0.1882,2,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:45:55 UTC 2014,50.25,0.24,0.1882,2,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
