Time ,cpuUsage ,cost ,latency ,numberOfVMs , ongoingAction, targetedNodeID
Wed Feb 12 16:41:47 UTC 2014,65.5,0.12,0.2668,1,,
Wed Feb 12 16:41:55 UTC 2014,75.4,0.12,0.2642,1,,
Wed Feb 12 16:42:02 UTC 2014,75.4,0.12,0.2642,1,,
Wed Feb 12 16:42:10 UTC 2014,75.4,0.12,0.2642,1,,
Wed Feb 12 16:42:15 UTC 2014,75.4,0.12,0.2642,1,,
Wed Feb 12 16:42:32 UTC 2014,74.1,0.12,0.2595,1,,
Wed Feb 12 16:42:44 UTC 2014,74.1,0.12,0.2595,1,,
Wed Feb 12 16:42:57 UTC 2014,65.3,0.12,0.2564,1,,
Wed Feb 12 16:43:11 UTC 2014,65.3,0.12,0.2564,1,,
Wed Feb 12 16:43:27 UTC 2014,65.3,0.12,0.2564,1,,
Wed Feb 12 16:43:42 UTC 2014,80,0.12,0.2541,1,,
Wed Feb 12 16:43:58 UTC 2014,62.2,0.12,0.2505,1,,
Wed Feb 12 16:44:07 UTC 2014,62.2,0.12,0.2505,1,,
Wed Feb 12 16:44:22 UTC 2014,64.3,0.12,0.2493,1,,
Wed Feb 12 16:44:40 UTC 2014,67.5,0.12,0.2472,1,,
Wed Feb 12 16:44:53 UTC 2014,67.5,0.12,0.2472,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:45:07 UTC 2014,67.5,0.12,0.2472,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:45:20 UTC 2014,67.5,0.12,0.2472,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:45:32 UTC 2014,74.9,0.12,0.2445,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:45:45 UTC 2014,65.3,0.12,0.2426,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:46:00 UTC 2014,65.3,0.12,0.2426,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:46:13 UTC 2014,60.6,0.12,0.2405,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 16:46:26 UTC 2014,60.6,0.12,0.2405,1,,
Wed Feb 12 16:46:36 UTC 2014,60.9,0.12,0.2391,1,,
Wed Feb 12 16:46:49 UTC 2014,60.9,0.12,0.2391,1,,
Wed Feb 12 16:46:57 UTC 2014,60.9,0.12,0.2391,1,,
Wed Feb 12 16:47:05 UTC 2014,66.4,0.12,0.2375,1,,
Wed Feb 12 16:47:15 UTC 2014,66.4,0.12,0.2375,1,,
Wed Feb 12 16:47:24 UTC 2014,54.1,0.12,0.2352,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:47:47 UTC 2014,54.1,0.12,0.2352,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:47:58 UTC 2014,63.4,0.12,0.2371,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:48:12 UTC 2014,63.4,0.12,0.2371,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:48:25 UTC 2014,63.4,0.12,0.2371,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:48:36 UTC 2014,63.4,0.12,0.2371,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:48:47 UTC 2014,64,0.12,0.2375,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:48:58 UTC 2014,64,0.12,0.2375,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:49:11 UTC 2014,71.4,0.12,0.2368,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:49:27 UTC 2014,71.4,0.12,0.2368,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:49:39 UTC 2014,49.1,0.12,0.2362,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:49:52 UTC 2014,49.1,0.12,0.2362,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:50:04 UTC 2014,54.4,0.12,0.236,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 16:50:20 UTC 2014,54.4,0.12,0.2357,1,,
Wed Feb 12 16:50:35 UTC 2014,54.4,0.12,0.2357,1,,
Wed Feb 12 16:50:43 UTC 2014,54.4,0.12,0.2357,1,,
Wed Feb 12 16:50:53 UTC 2014,54.4,0.12,0.2357,1,,
Wed Feb 12 16:51:06 UTC 2014,62.7,0.12,0.2352,1,,
Wed Feb 12 16:51:17 UTC 2014,62.7,0.12,0.2352,1,,
Wed Feb 12 16:51:26 UTC 2014,62.7,0.12,0.2352,1,,
Wed Feb 12 16:51:39 UTC 2014,62.3,0.12,0.2346,1,,
Wed Feb 12 16:51:53 UTC 2014,53.9,0.12,0.2335,1,,
Wed Feb 12 16:52:10 UTC 2014,53.9,0.12,0.2335,1,,
Wed Feb 12 16:52:24 UTC 2014,53.9,0.12,0.2335,1,,
Wed Feb 12 16:52:32 UTC 2014,53.9,0.12,0.2335,1,,
Wed Feb 12 16:52:39 UTC 2014,53.9,0.12,0.2332,1,,
Wed Feb 12 16:52:58 UTC 2014,53.9,0.12,0.2332,1,,
Wed Feb 12 16:53:05 UTC 2014,53.9,0.12,0.2332,1,,
Wed Feb 12 16:53:11 UTC 2014,79.3,0.12,0.2299,1,,
Wed Feb 12 16:53:18 UTC 2014,79.3,0.12,0.2299,1,,
Wed Feb 12 16:53:25 UTC 2014,79.3,0.12,0.2299,1,,
Wed Feb 12 16:53:31 UTC 2014,55.5,0.12,0.2282,1,,
Wed Feb 12 16:53:38 UTC 2014,55.5,0.12,0.2282,1,,
Wed Feb 12 16:53:44 UTC 2014,55.5,0.12,0.2282,1,,
Wed Feb 12 16:54:02 UTC 2014,55.5,0.12,0.2282,1,,
Wed Feb 12 16:54:09 UTC 2014,55.5,0.12,0.2282,1,,
Wed Feb 12 16:54:17 UTC 2014,61,0.12,0.2269,1,,
Wed Feb 12 16:54:31 UTC 2014,64.3,0.12,0.2257,1,,
Wed Feb 12 16:54:46 UTC 2014,64.3,0.12,0.2257,1,,
Wed Feb 12 16:54:58 UTC 2014,73.8,0.12,0.2237,1,,
Wed Feb 12 16:55:14 UTC 2014,73.8,0.12,0.2237,1,,
Wed Feb 12 16:55:22 UTC 2014,73.8,0.12,0.2237,1,,
Wed Feb 12 16:55:41 UTC 2014,73.8,0.12,0.2237,1,,
Wed Feb 12 16:55:51 UTC 2014,62.7,0.12,0.2229,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 16:56:08 UTC 2014,62.7,0.12,0.2229,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 16:56:21 UTC 2014,53.3,0.12,0.2219,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 16:56:39 UTC 2014,53.3,0.12,-1,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 16:56:51 UTC 2014,0.12,1,0,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 16:57:06 UTC 2014,0.12,1,0,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 16:57:17 UTC 2014,0.12,1,0,2,,
Wed Feb 12 16:57:33 UTC 2014,0.24,2,0,2,,
Wed Feb 12 16:57:43 UTC 2014,0.24,2,0,2,,
Wed Feb 12 16:57:59 UTC 2014,75.7,0.24,0,2,,
Wed Feb 12 16:58:15 UTC 2014,75.7,0.24,0,2,,
Wed Feb 12 16:58:26 UTC 2014,75.7,0.24,0,2,,
Wed Feb 12 16:58:35 UTC 2014,80.9,0.24,0,2,,
Wed Feb 12 16:58:42 UTC 2014,80.9,0.24,0,2,,
Wed Feb 12 16:58:52 UTC 2014,65.2,0.24,0,2,,
Wed Feb 12 16:59:10 UTC 2014,65.2,0.24,0,2,,
Wed Feb 12 16:59:22 UTC 2014,65.2,0.24,0,2,,
Wed Feb 12 16:59:34 UTC 2014,78.1,0.24,0,2,,
Wed Feb 12 16:59:48 UTC 2014,78.1,0.24,0,2,,
Wed Feb 12 16:59:57 UTC 2014,49.4,0.24,0,2,,
Wed Feb 12 17:00:08 UTC 2014,49.4,0.24,0,2,,
Wed Feb 12 17:00:18 UTC 2014,49.4,0.24,0,2,,
Wed Feb 12 17:00:31 UTC 2014,49.4,0.24,0,2,,
Wed Feb 12 17:00:46 UTC 2014,48.4,0.24,0,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
