Time ,cost ,responseTime ,throughput ,numberOfVMs , ongoingAction, targetedNodeID
Wed Feb 12 19:01:57 UTC 2014,0.24,5.5,143,2,,
Wed Feb 12 19:02:15 UTC 2014,0.24,5.5,143,2,,
Wed Feb 12 19:02:31 UTC 2014,0.24,8,242,2,,
Wed Feb 12 19:02:39 UTC 2014,0.24,8,242,2,,
Wed Feb 12 19:02:46 UTC 2014,0.24,7,145,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:02:57 UTC 2014,0.24,7,145,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:03:13 UTC 2014,0.24,7,145,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:03:27 UTC 2014,0.24,5,303,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:03:38 UTC 2014,0.24,5,303,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:03:53 UTC 2014,0.24,4.5,24,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:04:03 UTC 2014,0.24,-0.5,-1,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:04:15 UTC 2014,0.24,-0.5,-1,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:04:27 UTC 2014,0.24,3,239,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:04:38 UTC 2014,0.24,3,239,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:04:53 UTC 2014,0.24,4,66,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:05:10 UTC 2014,0.24,0,0,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:05:25 UTC 2014,0.24,4,167,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:05:38 UTC 2014,0.12,4,188,1,,
Wed Feb 12 19:05:48 UTC 2014,0.12,4,188,1,,
Wed Feb 12 19:06:07 UTC 2014,0.12,4,188,1,,
Wed Feb 12 19:06:16 UTC 2014,0.12,5,165,1,,
Wed Feb 12 19:06:30 UTC 2014,0.12,5,158,1,,
Wed Feb 12 19:06:48 UTC 2014,0.12,5,158,1,,
Wed Feb 12 19:07:04 UTC 2014,0.12,5,6,1,,
Wed Feb 12 19:07:16 UTC 2014,0.12,4,156,1,,
Wed Feb 12 19:07:33 UTC 2014,0.12,4,156,1,,
Wed Feb 12 19:07:45 UTC 2014,0.12,4,197,1,,
Wed Feb 12 19:07:52 UTC 2014,0.12,4,197,1,,
Wed Feb 12 19:08:02 UTC 2014,0.12,5,212,1,,
Wed Feb 12 19:08:18 UTC 2014,0.12,5,212,1,,
Wed Feb 12 19:08:27 UTC 2014,0.12,4,165,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:08:47 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:09:00 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:09:07 UTC 2014,0.12,4,46,1,,
Wed Feb 12 19:09:25 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:09:33 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:09:40 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:09:56 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:10:04 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:10:11 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:10:19 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:10:27 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:10:43 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:10:51 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:10:58 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:11:15 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:11:27 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:11:44 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:12:00 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:12:16 UTC 2014,0.12,3,275,1,,
Wed Feb 12 19:12:28 UTC 2014,0.12,3,275,1,,
Wed Feb 12 19:12:35 UTC 2014,0.12,27,35,1,,
Wed Feb 12 19:12:45 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:13:03 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:13:16 UTC 2014,0.12,2,336,1,,
Wed Feb 12 19:13:33 UTC 2014,0.12,3,28,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:13:48 UTC 2014,0.12,43,58,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:14:00 UTC 2014,0.12,43,58,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:14:11 UTC 2014,0.12,3,18,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:14:28 UTC 2014,0.12,4,10,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:14:38 UTC 2014,0.12,4,246,1,,
Wed Feb 12 19:14:51 UTC 2014,0.12,3,246,1,,
Wed Feb 12 19:14:58 UTC 2014,0.12,3,188,1,,
Wed Feb 12 19:15:12 UTC 2014,0.12,3,188,1,,
Wed Feb 12 19:15:19 UTC 2014,0.12,6,32,1,,
Wed Feb 12 19:15:31 UTC 2014,0.12,410,4,1,,
Wed Feb 12 19:15:48 UTC 2014,0.12,410,4,1,,
Wed Feb 12 19:16:00 UTC 2014,0.12,5,169,1,,
Wed Feb 12 19:16:08 UTC 2014,0.12,5,169,1,,
Wed Feb 12 19:16:17 UTC 2014,0.12,5,169,1,,
Wed Feb 12 19:16:26 UTC 2014,0.12,4,167,1,,
Wed Feb 12 19:16:40 UTC 2014,0.12,7,123,1,,
Wed Feb 12 19:16:46 UTC 2014,0.12,7,123,1,,
Wed Feb 12 19:16:59 UTC 2014,0.12,8,0,1,,
Wed Feb 12 19:17:19 UTC 2014,0.12,8,0,1,,
Wed Feb 12 19:17:26 UTC 2014,0.12,7,171,1,,
Wed Feb 12 19:17:31 UTC 2014,0.12,7,171,1,,
Wed Feb 12 19:17:45 UTC 2014,0.12,8,154,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:17:57 UTC 2014,0.12,7,121,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:18:13 UTC 2014,0.12,7,121,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:18:31 UTC 2014,0.12,6,131,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:18:46 UTC 2014,0.12,65,163,2,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:18:59 UTC 2014,0.24,65,163,2,,
Wed Feb 12 19:19:09 UTC 2014,0.24,6,151,2,,
Wed Feb 12 19:19:21 UTC 2014,0.24,6,151,2,,
Wed Feb 12 19:19:33 UTC 2014,0.24,-0.5,128,2,,
Wed Feb 12 19:19:47 UTC 2014,0.24,-0.5,128,2,,
Wed Feb 12 19:20:02 UTC 2014,0.24,8.5,205,2,,
Wed Feb 12 19:20:12 UTC 2014,0.24,8.5,205,2,,
Wed Feb 12 19:20:19 UTC 2014,0.24,8.5,205,2,,
Wed Feb 12 19:20:27 UTC 2014,0.24,6,286,2,,
Wed Feb 12 19:20:41 UTC 2014,0.24,6,286,2,,
Wed Feb 12 19:20:52 UTC 2014,0.24,3,30,2,,
Wed Feb 12 19:21:07 UTC 2014,0.24,0,0,2,,
Wed Feb 12 19:21:21 UTC 2014,0.24,0,0,2,,
Wed Feb 12 19:21:34 UTC 2014,0.24,0,0,2,,
Wed Feb 12 19:21:50 UTC 2014,0.24,0,0,2,,
Wed Feb 12 19:22:00 UTC 2014,0.24,0,0,2,,
Wed Feb 12 19:22:18 UTC 2014,0.24,0,0,2,,
Wed Feb 12 19:22:29 UTC 2014,0.24,0,0,2,,
Wed Feb 12 19:22:42 UTC 2014,0.24,7,72,2,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:22:59 UTC 2014,0.24,7,72,2,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:23:09 UTC 2014,0.24,0,0,2,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:23:20 UTC 2014,0.24,0,0,2,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:23:35 UTC 2014,0.24,0,0,2,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:23:46 UTC 2014,0.24,0,0,2,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:24:00 UTC 2014,0.24,0,0,2,,
Wed Feb 12 19:24:13 UTC 2014,0.24,0,0,2,,
Wed Feb 12 19:24:27 UTC 2014,0.24,5.5,231,2,,
Wed Feb 12 19:24:42 UTC 2014,0.24,5.5,231,2,,
Wed Feb 12 19:24:53 UTC 2014,0.24,5.5,231,2,,
Wed Feb 12 19:25:13 UTC 2014,0.24,5,248,2,,
Wed Feb 12 19:25:25 UTC 2014,0.24,5,248,2,,
Wed Feb 12 19:25:37 UTC 2014,0.24,7,238,2,,
Wed Feb 12 19:25:47 UTC 2014,0.24,7,238,2,,
Wed Feb 12 19:25:59 UTC 2014,0.24,7.5,221,2,,
Wed Feb 12 19:26:16 UTC 2014,0.24,7.5,221,2,,
Wed Feb 12 19:26:27 UTC 2014,0.24,7.5,221,2,,
Wed Feb 12 19:26:34 UTC 2014,0.24,6.5,294,2,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:26:46 UTC 2014,0.24,6.5,294,2,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:27:05 UTC 2014,0.24,5,334,2,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:27:25 UTC 2014,0.24,5,175,2,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:27:43 UTC 2014,0.24,5,175,2,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:27:53 UTC 2014,0.24,5,175,2,,
Wed Feb 12 19:28:05 UTC 2014,0.24,6,210,2,,
Wed Feb 12 19:28:20 UTC 2014,0.24,6,227,2,,
Wed Feb 12 19:28:34 UTC 2014,0.24,6,227,2,,
Wed Feb 12 19:28:45 UTC 2014,0.24,6,227,2,,
Wed Feb 12 19:28:59 UTC 2014,0.24,15,68,2,,
Wed Feb 12 19:29:16 UTC 2014,0.24,15,68,2,,
Wed Feb 12 19:29:27 UTC 2014,0.24,0,0,2,,
Wed Feb 12 19:29:45 UTC 2014,0.24,0,0,2,,
Wed Feb 12 19:30:02 UTC 2014,0.24,5,122,2,,
Wed Feb 12 19:30:17 UTC 2014,0.24,5,122,2,,
Wed Feb 12 19:30:24 UTC 2014,0.24,5,122,2,,
Wed Feb 12 19:30:35 UTC 2014,0.24,5,122,2,,
Wed Feb 12 19:30:47 UTC 2014,0.24,0,0,2,,
Wed Feb 12 19:31:07 UTC 2014,0.24,0,0,2,,
Wed Feb 12 19:31:14 UTC 2014,0.24,0,0,2,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:31:27 UTC 2014,0.24,0,0,2,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:31:44 UTC 2014,0.24,0,0,2,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:31:56 UTC 2014,0.24,0,0,2,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:32:12 UTC 2014,0.24,0,0,2,,
Wed Feb 12 19:32:19 UTC 2014,0.24,0,0,2,,
Wed Feb 12 19:32:27 UTC 2014,0.24,0,0,2,,
Wed Feb 12 19:32:39 UTC 2014,0.24,0,0,2,,
Wed Feb 12 19:32:49 UTC 2014,0.24,0,0,2,,
Wed Feb 12 19:32:56 UTC 2014,0.24,0,0,2,,
Wed Feb 12 19:33:13 UTC 2014,0.24,0,0,2,,
Wed Feb 12 19:33:30 UTC 2014,0.24,6.5,174,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:33:43 UTC 2014,0.24,6.5,174,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:33:56 UTC 2014,0.24,6.5,174,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:34:07 UTC 2014,0.24,5.5,108,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:34:19 UTC 2014,0.24,5.5,108,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:34:37 UTC 2014,0.24,3,74,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:34:49 UTC 2014,0.24,3,74,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:35:09 UTC 2014,0.24,3,65,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:35:19 UTC 2014,0.24,3,65,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:35:31 UTC 2014,0.24,3,65,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:35:48 UTC 2014,0.24,3.5,126,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:35:59 UTC 2014,0.24,3.5,126,2,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:36:12 UTC 2014,0.12,6,141,1,,
Wed Feb 12 19:36:26 UTC 2014,0.12,6,141,1,,
Wed Feb 12 19:36:38 UTC 2014,0.12,6,141,1,,
Wed Feb 12 19:36:45 UTC 2014,0.12,8,130,1,,
Wed Feb 12 19:36:59 UTC 2014,0.12,8,130,1,,
Wed Feb 12 19:37:12 UTC 2014,0.12,8,130,1,,
Wed Feb 12 19:37:21 UTC 2014,0.12,8,130,1,,
Wed Feb 12 19:37:27 UTC 2014,0.12,8,130,1,,
Wed Feb 12 19:37:40 UTC 2014,0.12,8,130,1,,
Wed Feb 12 19:37:48 UTC 2014,0.12,7,118,1,,
Wed Feb 12 19:37:53 UTC 2014,0.12,7,118,1,,
Wed Feb 12 19:38:01 UTC 2014,0.12,7,118,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:38:25 UTC 2014,0.12,7,126,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:38:37 UTC 2014,0.12,7,126,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:38:49 UTC 2014,0.12,7,151,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:39:01 UTC 2014,0.12,7,151,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:39:13 UTC 2014,0.12,7,151,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:39:24 UTC 2014,0.12,8,117,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:39:37 UTC 2014,0.12,8,117,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:39:53 UTC 2014,0.12,7,127,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:40:09 UTC 2014,0.12,7,127,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:40:21 UTC 2014,0.12,7,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:40:33 UTC 2014,0.12,0,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:40:43 UTC 2014,0.12,0,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:40:54 UTC 2014,0.12,0,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:41:10 UTC 2014,0.12,0,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:41:20 UTC 2014,0.12,0,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:41:39 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:41:51 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:42:04 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:42:14 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:42:23 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:42:33 UTC 2014,0.12,0,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:42:50 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:43:07 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:43:18 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:43:32 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:43:48 UTC 2014,0.12,7,152,1,,
Wed Feb 12 19:44:04 UTC 2014,0.12,7,152,1,,
Wed Feb 12 19:44:17 UTC 2014,0.12,7,141,1,,
Wed Feb 12 19:44:31 UTC 2014,0.12,7,141,1,,
Wed Feb 12 19:44:43 UTC 2014,0.12,6,154,1,,
Wed Feb 12 19:45:00 UTC 2014,0.12,6,154,1,,
Wed Feb 12 19:45:16 UTC 2014,0.12,6,154,1,,
Wed Feb 12 19:45:26 UTC 2014,0.12,6,154,1,,
Wed Feb 12 19:45:32 UTC 2014,0.12,6,154,1,,
Wed Feb 12 19:45:40 UTC 2014,0.12,6,152,1,,
Wed Feb 12 19:45:59 UTC 2014,0.12,6,152,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:46:16 UTC 2014,0.12,6,157,1,,
Wed Feb 12 19:46:24 UTC 2014,0.12,6,157,1,,
Wed Feb 12 19:46:34 UTC 2014,0.12,6,154,1,,
Wed Feb 12 19:46:46 UTC 2014,0.12,6,154,1,,
Wed Feb 12 19:46:54 UTC 2014,0.12,6,154,1,,
Wed Feb 12 19:47:03 UTC 2014,0.12,6,154,1,,
Wed Feb 12 19:47:10 UTC 2014,0.12,6,154,1,,
Wed Feb 12 19:47:18 UTC 2014,0.12,6,155,1,,
Wed Feb 12 19:47:29 UTC 2014,0.12,6,155,1,,
Wed Feb 12 19:47:48 UTC 2014,0.12,6,155,1,,
Wed Feb 12 19:47:59 UTC 2014,0.12,7,165,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:48:16 UTC 2014,0.12,7,165,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:48:32 UTC 2014,0.12,7,165,1,,
Wed Feb 12 19:48:40 UTC 2014,0.12,6,151,1,,
Wed Feb 12 19:48:55 UTC 2014,0.12,6,151,1,,
Wed Feb 12 19:49:10 UTC 2014,0.12,6,151,1,,
Wed Feb 12 19:49:25 UTC 2014,0.12,6,151,1,,
Wed Feb 12 19:49:35 UTC 2014,0.12,6,154,1,,
Wed Feb 12 19:49:46 UTC 2014,0.12,6,154,1,,
Wed Feb 12 19:49:52 UTC 2014,0.12,6,154,1,,
Wed Feb 12 19:50:04 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:50:21 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:50:31 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:50:37 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:50:47 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:50:54 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:51:03 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:51:21 UTC 2014,0.12,0,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:51:42 UTC 2014,0.12,0,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:51:59 UTC 2014,0.12,0,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:52:10 UTC 2014,0.12,0,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:52:23 UTC 2014,0.12,0,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:52:38 UTC 2014,0.12,0,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:52:51 UTC 2014,0.12,0,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:53:06 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:53:17 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:53:27 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:53:48 UTC 2014,0.12,0,0,1,,
Wed Feb 12 19:54:07 UTC 2014,0.12,6,157,1,,
Wed Feb 12 19:54:18 UTC 2014,0.12,6,157,1,,
Wed Feb 12 19:54:31 UTC 2014,0.12,5,141,1,,
Wed Feb 12 19:54:45 UTC 2014,0.12,5,141,1,,
Wed Feb 12 19:54:59 UTC 2014,0.12,5,141,1,,
Wed Feb 12 19:55:12 UTC 2014,0.12,4,199,1,,
Wed Feb 12 19:55:27 UTC 2014,0.12,4,199,1,,
Wed Feb 12 19:55:42 UTC 2014,0.12,6,159,1,,
Wed Feb 12 19:55:58 UTC 2014,0.12,5,163,1,,
