Time ,cost ,numberOfClients ,numberOfVMs , ongoingAction, targetedNodeID
Wed Feb 12 19:10:08 UTC 2014,0.12,0,1,,
Wed Feb 12 19:10:21 UTC 2014,0.12,0,1,,
Wed Feb 12 19:10:35 UTC 2014,0.12,0,1,,
Wed Feb 12 19:10:44 UTC 2014,0.12,0,1,,
Wed Feb 12 19:11:00 UTC 2014,0.12,0,1,,
Wed Feb 12 19:11:13 UTC 2014,0.12,0,1,,
Wed Feb 12 19:11:30 UTC 2014,0.12,0,1,,
Wed Feb 12 19:11:41 UTC 2014,0.12,0,1,,
Wed Feb 12 19:11:48 UTC 2014,0.12,54,1,,
Wed Feb 12 19:11:58 UTC 2014,0.12,54,1,,
Wed Feb 12 19:12:05 UTC 2014,0.12,72,1,,
Wed Feb 12 19:12:13 UTC 2014,0.12,72,1,,
Wed Feb 12 19:12:20 UTC 2014,0.12,109,1,,
Wed Feb 12 19:12:27 UTC 2014,0.12,109,1,,
Wed Feb 12 19:12:37 UTC 2014,0.12,245,1,,
Wed Feb 12 19:12:44 UTC 2014,0.12,245,1,,
Wed Feb 12 19:12:52 UTC 2014,0.12,245,1,,
Wed Feb 12 19:12:59 UTC 2014,0.12,0,1,,
Wed Feb 12 19:13:07 UTC 2014,0.12,0,1,,
Wed Feb 12 19:13:14 UTC 2014,0.12,383,1,,
Wed Feb 12 19:13:20 UTC 2014,0.12,383,1,,
Wed Feb 12 19:13:31 UTC 2014,0.12,25,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:13:50 UTC 2014,0.12,32,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:14:09 UTC 2014,0.12,409,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:14:22 UTC 2014,0.12,82,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:14:35 UTC 2014,0.12,82,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:14:45 UTC 2014,0.12,71,1,,
Wed Feb 12 19:14:56 UTC 2014,0.12,71,1,,
Wed Feb 12 19:15:03 UTC 2014,0.12,104,1,,
Wed Feb 12 19:15:18 UTC 2014,0.12,362,1,,
Wed Feb 12 19:15:24 UTC 2014,0.12,362,1,,
Wed Feb 12 19:15:35 UTC 2014,0.12,7,1,,
Wed Feb 12 19:15:44 UTC 2014,0.12,7,1,,
Wed Feb 12 19:15:53 UTC 2014,0.12,0,1,,
Wed Feb 12 19:16:06 UTC 2014,0.12,0,1,,
Wed Feb 12 19:16:13 UTC 2014,0.12,0,1,,
Wed Feb 12 19:16:23 UTC 2014,0.12,76,1,,
Wed Feb 12 19:16:31 UTC 2014,0.12,76,1,,
Wed Feb 12 19:16:43 UTC 2014,0.12,73,1,,
Wed Feb 12 19:16:54 UTC 2014,0.12,73,1,,
Wed Feb 12 19:17:04 UTC 2014,0.12,294,1,,
Wed Feb 12 19:17:12 UTC 2014,0.12,294,1,,
Wed Feb 12 19:17:19 UTC 2014,0.12,168,1,,
Wed Feb 12 19:17:33 UTC 2014,0.12,111,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:17:54 UTC 2014,0.12,137,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:18:13 UTC 2014,0.12,137,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:18:29 UTC 2014,0.12,110,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:18:40 UTC 2014,0.12,110,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:18:55 UTC 2014,0.12,85,1,,
Wed Feb 12 19:19:09 UTC 2014,0.12,0,1,,
Wed Feb 12 19:19:17 UTC 2014,0.12,0,1,,
Wed Feb 12 19:19:35 UTC 2014,0.12,91,1,,
Wed Feb 12 19:19:42 UTC 2014,0.12,91,1,,
Wed Feb 12 19:19:53 UTC 2014,0.12,232,1,,
Wed Feb 12 19:20:08 UTC 2014,0.12,232,1,,
Wed Feb 12 19:20:22 UTC 2014,0.12,23,1,,
Wed Feb 12 19:20:31 UTC 2014,0.12,23,1,,
Wed Feb 12 19:20:48 UTC 2014,0.12,0,1,,
Wed Feb 12 19:20:56 UTC 2014,0.12,0,1,,
Wed Feb 12 19:21:15 UTC 2014,0.12,104,1,,
Wed Feb 12 19:21:24 UTC 2014,0.12,104,1,,
Wed Feb 12 19:21:31 UTC 2014,0.12,104,1,,
Wed Feb 12 19:21:40 UTC 2014,0.12,0,1,,
Wed Feb 12 19:21:55 UTC 2014,0.12,0,1,,
Wed Feb 12 19:22:05 UTC 2014,0.12,0,1,,
Wed Feb 12 19:22:12 UTC 2014,0.12,0,1,,
Wed Feb 12 19:22:19 UTC 2014,0.12,0,1,,
Wed Feb 12 19:22:28 UTC 2014,0.12,0,1,,
Wed Feb 12 19:22:43 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:22:56 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:23:10 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:23:24 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:23:35 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:23:46 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:23:58 UTC 2014,0.12,0,1,,
Wed Feb 12 19:24:07 UTC 2014,0.12,0,1,,
Wed Feb 12 19:24:15 UTC 2014,0.12,0,1,,
Wed Feb 12 19:24:25 UTC 2014,0.12,229,1,,
Wed Feb 12 19:24:33 UTC 2014,0.12,229,1,,
Wed Feb 12 19:24:48 UTC 2014,0.12,229,1,,
Wed Feb 12 19:25:02 UTC 2014,0.12,94,1,,
Wed Feb 12 19:25:21 UTC 2014,0.12,94,1,,
Wed Feb 12 19:25:32 UTC 2014,0.12,94,1,,
Wed Feb 12 19:25:43 UTC 2014,0.12,18,1,,
Wed Feb 12 19:25:53 UTC 2014,0.12,18,1,,
Wed Feb 12 19:26:09 UTC 2014,0.12,77,1,,
Wed Feb 12 19:26:20 UTC 2014,0.12,130,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:26:43 UTC 2014,0.12,130,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:26:53 UTC 2014,0.12,130,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:27:08 UTC 2014,0.12,410,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:27:19 UTC 2014,0.12,410,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:27:30 UTC 2014,0.12,358,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:27:45 UTC 2014,0.12,358,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:27:59 UTC 2014,0.12,284,1,,
Wed Feb 12 19:28:10 UTC 2014,0.12,284,1,,
Wed Feb 12 19:28:29 UTC 2014,0.12,326,1,,
Wed Feb 12 19:28:41 UTC 2014,0.12,326,1,,
Wed Feb 12 19:28:50 UTC 2014,0.12,256,1,,
Wed Feb 12 19:29:11 UTC 2014,0.12,256,1,,
Wed Feb 12 19:29:22 UTC 2014,0.12,256,1,,
Wed Feb 12 19:29:33 UTC 2014,0.12,235,1,,
Wed Feb 12 19:29:46 UTC 2014,0.12,235,1,,
Wed Feb 12 19:29:56 UTC 2014,0.12,235,1,,
Wed Feb 12 19:30:04 UTC 2014,0.12,235,1,,
Wed Feb 12 19:30:15 UTC 2014,0.12,0,1,,
Wed Feb 12 19:30:21 UTC 2014,0.12,0,1,,
Wed Feb 12 19:30:38 UTC 2014,0.12,0,1,,
Wed Feb 12 19:30:47 UTC 2014,0.12,0,1,,
Wed Feb 12 19:30:55 UTC 2014,0.12,0,1,,
Wed Feb 12 19:31:02 UTC 2014,0.12,0,1,,
Wed Feb 12 19:31:14 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:31:31 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:31:42 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:31:53 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:32:03 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Wed Feb 12 19:32:17 UTC 2014,0.12,0,1,,
Wed Feb 12 19:32:25 UTC 2014,0.12,0,1,,
Wed Feb 12 19:32:42 UTC 2014,0.12,0,1,,
Wed Feb 12 19:32:53 UTC 2014,0.12,0,1,,
Wed Feb 12 19:33:17 UTC 2014,0.12,0,1,,
Wed Feb 12 19:33:28 UTC 2014,0.12,193,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:33:46 UTC 2014,0.12,193,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:34:02 UTC 2014,0.12,61,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:34:12 UTC 2014,0.12,61,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:34:22 UTC 2014,0.12,61,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:34:34 UTC 2014,0.12,151,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:34:46 UTC 2014,0.12,151,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:34:58 UTC 2014,0.12,151,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:35:10 UTC 2014,0.12,52,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:35:20 UTC 2014,0.12,52,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:35:34 UTC 2014,0.12,52,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:35:45 UTC 2014,0.12,164,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:35:54 UTC 2014,0.12,164,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:36:06 UTC 2014,0.12,164,1,,
Wed Feb 12 19:36:14 UTC 2014,0.12,62,1,,
Wed Feb 12 19:36:23 UTC 2014,0.12,62,1,,
Wed Feb 12 19:36:44 UTC 2014,0.12,62,1,,
Wed Feb 12 19:36:50 UTC 2014,0.12,220,1,,
Wed Feb 12 19:37:07 UTC 2014,0.12,220,1,,
Wed Feb 12 19:37:20 UTC 2014,0.12,220,1,,
Wed Feb 12 19:37:35 UTC 2014,0.12,220,1,,
Wed Feb 12 19:37:53 UTC 2014,0.12,111,1,,
Wed Feb 12 19:38:03 UTC 2014,0.12,111,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:38:23 UTC 2014,0.12,217,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:38:33 UTC 2014,0.12,43,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:38:54 UTC 2014,0.12,43,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:39:04 UTC 2014,0.12,43,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:39:16 UTC 2014,0.12,43,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:39:26 UTC 2014,0.12,284,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:39:42 UTC 2014,0.12,284,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:39:54 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:40:07 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:40:16 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:40:30 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:40:43 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:41:01 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:41:11 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:41:21 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:41:33 UTC 2014,0.12,0,1,,
Wed Feb 12 19:41:43 UTC 2014,0.12,0,1,,
Wed Feb 12 19:41:59 UTC 2014,0.12,0,1,,
Wed Feb 12 19:42:12 UTC 2014,0.12,0,1,,
Wed Feb 12 19:42:29 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:42:42 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:42:54 UTC 2014,0.12,0,1,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Wed Feb 12 19:43:04 UTC 2014,0.12,0,1,,
Wed Feb 12 19:43:12 UTC 2014,0.12,0,1,,
Wed Feb 12 19:43:24 UTC 2014,0.12,0,1,,
Wed Feb 12 19:43:41 UTC 2014,0.12,0,1,,
Wed Feb 12 19:43:54 UTC 2014,0.12,0,1,,
Wed Feb 12 19:44:01 UTC 2014,0.12,0,1,,
Wed Feb 12 19:44:10 UTC 2014,0.12,0,1,,
Wed Feb 12 19:44:26 UTC 2014,0.12,244,1,,
Wed Feb 12 19:44:36 UTC 2014,0.12,244,1,,
Wed Feb 12 19:44:55 UTC 2014,0.12,14,1,,
Wed Feb 12 19:45:02 UTC 2014,0.12,14,1,,
Wed Feb 12 19:45:14 UTC 2014,0.12,14,1,,
Wed Feb 12 19:45:27 UTC 2014,0.12,14,1,,
Wed Feb 12 19:45:44 UTC 2014,0.12,334,1,,
Wed Feb 12 19:45:51 UTC 2014,0.12,334,1,,
Wed Feb 12 19:46:04 UTC 2014,0.12,334,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:46:17 UTC 2014,0.12,131,1,,
Wed Feb 12 19:46:38 UTC 2014,0.12,78,1,,
Wed Feb 12 19:46:52 UTC 2014,0.12,78,1,,
Wed Feb 12 19:47:05 UTC 2014,0.12,49,1,,
Wed Feb 12 19:47:24 UTC 2014,0.12,49,1,,
Wed Feb 12 19:47:34 UTC 2014,0.12,49,1,,
Wed Feb 12 19:47:53 UTC 2014,0.12,49,1,,
Wed Feb 12 19:48:06 UTC 2014,0.12,241,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:48:16 UTC 2014,0.12,241,1,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Wed Feb 12 19:48:28 UTC 2014,0.12,241,1,,
Wed Feb 12 19:48:37 UTC 2014,0.12,161,1,,
Wed Feb 12 19:48:57 UTC 2014,0.12,161,1,,
Wed Feb 12 19:49:10 UTC 2014,0.12,21,1,,
Wed Feb 12 19:49:26 UTC 2014,0.12,21,1,,
Wed Feb 12 19:49:34 UTC 2014,0.12,99,1,,
Wed Feb 12 19:49:47 UTC 2014,0.12,99,1,,
Wed Feb 12 19:50:00 UTC 2014,0.12,99,1,,
Wed Feb 12 19:50:08 UTC 2014,0.12,0,1,,
Wed Feb 12 19:50:19 UTC 2014,0.12,0,1,,
Wed Feb 12 19:50:34 UTC 2014,0.12,0,1,,
Wed Feb 12 19:50:52 UTC 2014,0.12,0,1,,
Wed Feb 12 19:51:06 UTC 2014,0.12,0,1,,
Wed Feb 12 19:51:18 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:51:32 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:51:47 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:51:59 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:52:11 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:52:21 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:52:32 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:52:43 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:52:52 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:53:02 UTC 2014,0.12,0,1,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Wed Feb 12 19:53:13 UTC 2014,0.12,0,1,,
Wed Feb 12 19:53:20 UTC 2014,0.12,0,1,,
Wed Feb 12 19:53:37 UTC 2014,0.12,0,1,,
Wed Feb 12 19:53:58 UTC 2014,0.12,0,1,,
Wed Feb 12 19:54:13 UTC 2014,0.12,50,1,,
Wed Feb 12 19:54:21 UTC 2014,0.12,50,1,,
Wed Feb 12 19:54:39 UTC 2014,0.12,14,1,,
Wed Feb 12 19:54:47 UTC 2014,0.12,14,1,,
Wed Feb 12 19:54:56 UTC 2014,0.12,63,1,,
Wed Feb 12 19:55:15 UTC 2014,0.12,63,1,,
Wed Feb 12 19:55:23 UTC 2014,0.12,63,1,,
Wed Feb 12 19:55:30 UTC 2014,0.12,63,1,,
Wed Feb 12 19:55:39 UTC 2014,0.12,126,1,,
Wed Feb 12 19:55:46 UTC 2014,0.12,126,1,,
Wed Feb 12 19:55:54 UTC 2014,0.12,126,1,,
Wed Feb 12 19:56:01 UTC 2014,0.12,126,1,,
Wed Feb 12 19:56:07 UTC 2014,0.12,298,1,,
Wed Feb 12 19:56:16 UTC 2014,0.12,298,1,,
