Time ,cpu_idle ,connectionRate ,instance ,pendingRequests ,throughput ,responseTime , ongoingAction, targetedNodeID
1423152506804,96.7,1.0,2.0,4.0,959.0,
1423152511802,96.8,1.0,3.0,2.0,773.0,
1423152516802,96.8,1.0,4.0,2.0,783.0,
1423152521803,96.8,1.0,2.0,3.0,864.0,
1423152526809,96.8,1.0,5.0,1.0,625.0,
1423152531812,96.8,1.0,0.0,6.0,1000.0,
1423152536812,96.8,1.0,6.0,0.0,463.0,
1423152541809,96.8,1.0,1.0,5.0,1144.0,
1423152546809,96.8,1.0,5.0,1.0,488.0,
1423152551809,97.1,1.0,2.0,3.0,1115.0,
1423152556811,97.1,1.0,4.0,1.0,629.0,
1423152561812,97.1,1.0,3.0,3.0,832.0,
1423152566812,97.1,1.0,2.0,4.0,691.0,
1423152571809,97.1,1.0,4.0,2.0,670.0,
1423152576813,97.1,1.0,1.0,5.0,999.0,
1423152581813,97.1,1.0,4.0,2.0,607.0,
1423152586811,97.1,1.0,2.0,4.0,969.0,
1423152591810,95.6,1.0,3.0,3.0,657.0,
1423152596811,95.6,1.0,4.0,3.0,839.0,
1423152601810,95.6,1.0,2.0,4.0,734.0,
1423152606813,95.6,1.0,5.0,1.0,834.0,
1423152611813,95.6,1.0,1.0,5.0,853.0,
1423152616815,95.6,1.0,6.0,0.0,515.0,
1423152621815,95.6,1.0,0.0,3.0,2001.0,
1423152626817,95.6,1.0,5.0,1.0,520.0,
1423152631816,96.3,1.0,2.0,3.0,1129.0,
1423152636813,96.3,1.0,4.0,0.0,803.0,
1423152641813,96.3,1.0,3.0,3.0,836.0,
1423152646820,96.3,1.0,2.0,3.0,828.0,
1423152651815,96.3,1.0,5.0,1.0,702.0,EventProcessingUnit,ScaleOut,
1423152656816,96.3,1.0,0.0,5.0,1200.0,EventProcessingUnit,ScaleOut,
1423152661816,96.3,1.0,6.0,0.0,507.0,EventProcessingUnit,ScaleOut,
1423152666848,96.3,1.0,1.0,4.0,1187.0,EventProcessingUnit,ScaleOut,
1423152671822,96.3,1.0,5.0,0.0,602.0,EventProcessingUnit,ScaleOut,
1423152676824,96.3,1.0,2.0,4.0,936.0,EventProcessingUnit,ScaleOut,
1423152681820,96.3,1.0,3.0,3.0,603.0,EventProcessingUnit,ScaleOut,
1423152686821,96.3,1.0,3.0,3.0,846.0,EventProcessingUnit,ScaleOut,
1423152691826,95.5,1.0,1.0,2.0,1733.0,EventProcessingUnit,ScaleOut,
1423152696823,95.5,1.0,6.0,0.0,561.0,EventProcessingUnit,ScaleOut,
1423152701832,95.5,1.0,0.0,6.0,1000.0,EventProcessingUnit,ScaleOut,
1423152706836,95.5,1.0,5.0,1.0,552.0,EventProcessingUnit,ScaleOut,
1423152711846,95.5,1.0,2.0,5.0,941.0,EventProcessingUnit,ScaleOut,
1423152716852,95.5,1.0,3.0,3.0,639.0,EventProcessingUnit,ScaleOut,
1423152721860,95.5,1.0,4.0,3.0,827.0,EventProcessingUnit,ScaleOut,
1423152726865,95.5,1.0,2.0,3.0,871.0,EventProcessingUnit,ScaleOut,
1423152731864,95.6,1.0,5.0,1.0,642.0,EventProcessingUnit,ScaleOut,
1423152736866,95.6,1.0,1.0,4.0,1009.0,EventProcessingUnit,ScaleOut,
1423152741873,95.6,1.0,6.0,0.0,475.0,EventProcessingUnit,ScaleOut,
1423152746873,95.6,1.0,1.0,5.0,984.0,EventProcessingUnit,ScaleOut,
1423152751874,95.6,1.0,5.0,0.0,576.0,EventProcessingUnit,ScaleOut,
1423152756873,95.6,1.0,2.0,3.0,1117.0,EventProcessingUnit,ScaleOut,
1423152761920,95.6,1.0,2.0,3.0,1117.0,EventProcessingUnit,ScaleOut,
1423152766907,95.6,1.0,4.0,2.0,843.0,EventProcessingUnit,ScaleOut,
1423152771921,95.6,1.0,1.0,2.0,1729.0,EventProcessingUnit,ScaleOut,
1423152776912,95.6,1.0,6.0,1.0,630.0,EventProcessingUnit,ScaleOut,
1423152781911,95.6,1.0,0.0,3.0,2001.0,EventProcessingUnit,ScaleOut,
1423152786913,95.6,1.0,6.0,0.0,566.0,EventProcessingUnit,ScaleOut,
1423152791916,95.6,1.0,1.0,5.0,994.0,EventProcessingUnit,ScaleOut,
1423152796919,95.6,1.0,4.0,0.0,897.0,EventProcessingUnit,ScaleOut,
1423152801918,95.6,1.0,2.0,3.0,1151.0,EventProcessingUnit,ScaleOut,
1423152806917,95.6,1.0,3.0,3.0,647.0,EventProcessingUnit,ScaleOut,
1423152811918,96.6,1.0,4.0,2.0,797.0,EventProcessingUnit,ScaleOut,
1423152816921,96.6,1.0,2.0,4.0,730.0,EventProcessingUnit,ScaleOut,
1423152821923,96.6,1.0,5.0,1.0,674.0,EventProcessingUnit,ScaleOut,
1423152826968,96.6,1.0,5.0,1.0,674.0,EventProcessingUnit,ScaleOut,
1423152831951,96.6,1.0,6.0,0.0,535.0,EventProcessingUnit,ScaleOut,
1423152836944,96.6,1.0,1.0,3.0,1734.0,EventProcessingUnit,ScaleOut,
1423152841946,96.6,1.0,5.0,1.0,551.0,EventProcessingUnit,ScaleOut,
1423152846949,96.6,1.0,2.0,3.0,1149.0,EventProcessingUnit,ScaleOut,
1423152851963,96.6,1.0,3.0,3.0,625.0,EventProcessingUnit,ScaleOut,
1423152856961,96.6,1.0,4.0,2.0,779.0,EventProcessingUnit,ScaleOut,
1423152861964,96.6,1.0,1.0,5.0,841.0,EventProcessingUnit,ScaleOut,
1423152866963,96.6,1.0,5.0,1.0,642.0,EventProcessingUnit,ScaleOut,
1423152871961,96.6,1.0,0.0,6.0,1000.0,EventProcessingUnit,ScaleOut,
1423152876968,96.6,1.0,5.0,0.0,592.0,EventProcessingUnit,ScaleOut,
1423152881969,96.6,1.0,1.0,3.0,1479.0,EventProcessingUnit,ScaleOut,
1423152886969,96.6,1.0,4.0,2.0,539.0,EventProcessingUnit,ScaleOut,
1423152891970,91.5,1.0,3.0,3.0,1036.0,EventProcessingUnit,ScaleOut,
1423152896970,91.5,1.0,3.0,2.0,736.0,EventProcessingUnit,ScaleOut,
1423152901970,91.5,1.0,4.0,1.0,1125.0,EventProcessingUnit,ScaleOut,
1423152906979,91.5,1.0,2.0,4.0,716.0,EventProcessingUnit,ScaleOut,
1423152911981,96.9,1.0,5.0,1.0,633.0,EventProcessingUnit,ScaleOut,
1423152916985,96.9,1.0,0.0,4.0,1500.0,
1423152921989,96.9,1.0,5.0,0.0,564.0,
1423152926998,96.9,1.0,1.0,3.0,1469.0,
1423152931999,96.9,1.0,4.0,2.0,538.0,
1423152936999,96.9,1.0,2.0,4.0,941.0,
1423152941999,96.9,1.0,3.0,2.0,747.0,
1423152946999,96.9,1.0,4.0,2.0,788.0,
1423152952000,96.9,1.0,1.0,4.0,819.0,
1423152957002,96.9,1.0,5.0,1.0,689.0,
1423152962002,96.9,1.0,0.0,4.0,1250.0,
1423152967011,96.9,1.0,5.0,0.0,501.0,
1423152972012,96.9,1.0,0.0,3.0,2001.0,
1423152977018,96.9,1.0,4.0,0.0,690.0,
1423152982018,96.9,1.0,2.0,4.0,927.0,
1423152987025,96.9,1.0,3.0,3.0,594.0,
1423152992029,96.9,1.0,3.0,3.0,849.0,
1423152997034,96.9,1.0,2.0,3.0,852.0,
1423153002037,96.9,1.0,5.0,1.0,622.0,
1423153007046,96.9,1.0,0.0,5.0,1200.0,
1423153012050,96.9,1.0,4.0,0.0,648.0,
1423153017056,96.9,1.0,2.0,4.0,910.0,
1423153022065,96.8,1.0,2.0,3.0,698.0,
1423153027070,96.8,1.0,3.0,3.0,832.0,
1423153032073,96.8,1.0,1.0,4.0,838.0,
1423153037079,96.8,1.0,5.0,1.0,584.0,
1423153042086,96.8,1.0,1.0,3.0,1251.0,
1423153047086,96.8,1.0,6.0,0.0,442.0,
1423153052088,96.8,1.0,1.0,3.0,1468.0,
1423153057092,96.8,1.0,4.0,1.0,618.0,
1423153062099,96.8,1.0,2.0,3.0,1111.0,
1423153067107,96.8,1.0,3.0,3.0,605.0,
1423153072113,95.8,1.0,4.0,2.0,748.0,
1423153077117,95.8,1.0,2.0,4.0,703.0,
1423153077587,95.8,1.0,2.0,4.0,703.0,
1423153082591,95.8,1.0,5.0,1.0,622.0,EventProcessingUnit,ScaleIn,
1423153087597,95.8,1.0,0.0,4.0,1500.0,EventProcessingUnit,ScaleIn,
1423153092602,90.4,1.0,-1.0,-1.0,-1.0,EventProcessingUnit,ScaleIn,
1423153097603,90.4,1.0,-1.0,-1.0,-1.0,EventProcessingUnit,ScaleIn,
1423161608478,96.5,1.0,0.0,8.0,10.0,
1423161613471,96.5,1.0,0.0,0.0,0.0,
1423161618475,96.5,1.0,0.0,10.0,10.0,
1423161623483,96.5,1.0,0.0,8.0,10.0,
1423161628475,96.5,1.0,0.0,1.0,11.0,
1423161633477,96.5,1.0,0.0,10.0,10.0,
1423161637761,96.5,1.0,0.0,8.0,10.0,
1423161642804,96.5,1.0,0.0,1.0,10.0,EventProcessingUnit,ScaleIn,
1423161647757,96.5,1.0,0.0,11.0,10.0,EventProcessingUnit,ScaleIn,
1423161652762,96.5,1.0,-1.0,-1.0,-1.0,EventProcessingUnit,ScaleIn,
1423161832769,93.0,1.0,-1.0,-1.0,-1.0,
1423162893498,60.5,1.0,-1.0,-1.0,-1.0,EventProcessingUnit,ScaleOut,
1423162898506,60.5,1.0,-1.0,-1.0,-1.0,EventProcessingUnit,ScaleOut,
1423162903511,60.5,1.0,-1.0,-1.0,-1.0,EventProcessingUnit,ScaleOut,
1423162908520,60.5,1.0,-1.0,-1.0,-1.0,EventProcessingUnit,ScaleOut,
1423162913520,60.5,1.0,-1.0,-1.0,-1.0,EventProcessingUnit,ScaleOut,
1423162918522,60.5,1.0,-1.0,-1.0,-1.0,EventProcessingUnit,ScaleOut,
1423162923524,60.5,1.0,-1.0,-1.0,-1.0,EventProcessingUnit,ScaleOut,
1423162928524,60.5,1.0,-1.0,-1.0,-1.0,EventProcessingUnit,ScaleOut,
1423162933536,60.5,1.0,-1.0,-1.0,-1.0,EventProcessingUnit,ScaleOut,
1423162938536,60.5,1.0,2.0,18.0,0.0,EventProcessingUnit,ScaleOut,
1423162943535,0.3,1.0,2.0,18.0,10457.0,EventProcessingUnit,ScaleOut,
1423162948535,0.3,1.0,9.0,3.0,536.0,EventProcessingUnit,ScaleOut,
1423162953541,0.3,1.0,0.0,11.0,1091.0,
1423162958566,0.3,1.0,0.0,11.0,1091.0,
1423162963569,81.7,1.0,10.0,3.0,526.0,
1423162968575,81.7,1.0,8.0,6.0,801.0,
1423162973579,81.7,1.0,0.0,10.0,1300.0,
1423162978587,87.7,1.0,9.0,2.0,600.0,
1423162983588,87.7,1.0,8.0,5.0,850.0,
1423162988590,87.7,1.0,0.0,12.0,1083.0,
1423162993601,87.7,1.0,9.0,2.0,559.0,
1423162998605,87.7,1.0,9.0,5.0,762.0,
1423163003613,87.7,1.0,0.0,11.0,1182.0,
1423163008613,87.7,1.0,9.0,3.0,529.0,
1423163013619,87.7,1.0,9.0,5.0,781.0,
1423163018621,94.2,1.0,0.0,9.0,1444.0,
1423163023628,94.2,1.0,2.0,2.0,780.0,
1423163028636,94.2,1.0,7.0,6.0,902.0,EventProcessingUnit,ScaleIn,
1423163033639,94.2,1.0,7.0,6.0,902.0,EventProcessingUnit,ScaleIn,
1423163038644,94.2,1.0,2.0,9.0,924.0,EventProcessingUnit,ScaleIn,
1423163043647,94.2,1.0,10.0,2.0,523.0,EventProcessingUnit,ScaleIn,
1423163048645,94.2,1.0,8.0,6.0,825.0,EventProcessingUnit,ScaleIn,
1423163053646,94.2,1.0,2.0,8.0,1109.0,EventProcessingUnit,ScaleIn,
1423163058646,94.2,1.0,10.0,3.0,535.0,EventProcessingUnit,ScaleIn,
1423163063646,94.2,1.0,8.0,5.0,883.0,
1423163068647,94.2,1.0,1.0,10.0,1005.0,
1423163073647,94.2,1.0,7.0,2.0,1206.0,
1423163078647,93.2,1.0,7.0,2.0,1206.0,
1423163083648,93.2,1.0,0.0,8.0,1250.0,
1423163088648,93.2,1.0,9.0,2.0,502.0,
1423163093649,93.2,1.0,6.0,6.0,862.0,
1423163098648,93.2,1.0,0.0,7.0,1429.0,
1423163103657,93.2,1.0,9.0,2.0,553.0,
1423163108649,93.2,1.0,9.0,3.0,904.0,
1423163113650,93.2,1.0,2.0,7.0,1092.0,
1423163118650,92.2,1.0,0.0,7.0,1143.0,
1423163123651,92.2,1.0,6.0,3.0,685.0,
1423163128650,92.2,1.0,7.0,2.0,1037.0,
1423163133651,92.2,1.0,0.0,11.0,1091.0,
1423163138651,93.8,1.0,8.0,0.0,626.0,
1423163143651,93.8,1.0,1.0,11.0,998.0,
1423163148651,93.8,1.0,1.0,11.0,998.0,
1423163153652,93.8,1.0,8.0,4.0,551.0,
1423163158652,93.8,1.0,7.0,3.0,983.0,
1423163163652,93.8,1.0,0.0,5.0,2001.0,
1423163168655,93.8,1.0,8.0,0.0,343.0,
1423163173653,93.8,1.0,8.0,3.0,861.0,
1423163178656,93.8,1.0,0.0,8.0,1250.0,
1423163183655,93.8,1.0,8.0,1.0,583.0,
1423163188657,93.8,1.0,9.0,4.0,764.0,
1423163193655,93.8,1.0,0.0,10.0,1300.0,
1423163198657,93.9,1.0,7.0,3.0,500.0,
1423163203657,93.9,1.0,6.0,6.0,688.0,
1423163208665,93.9,1.0,12.0,2.0,562.0,
1423163213667,93.9,1.0,4.0,10.0,1024.0,
1423163218675,93.9,1.0,4.0,5.0,758.0,
1423163223671,93.9,1.0,7.0,0.0,630.0,
1423163228672,93.9,1.0,2.0,6.0,1077.0,
1423163233672,93.9,1.0,5.0,6.0,617.0,
1423163238673,95.7,1.0,9.0,0.0,599.0,
1423163243674,95.7,1.0,4.0,8.0,946.0,
1423163248673,95.7,1.0,2.0,6.0,1151.0,
1423163253674,95.7,1.0,11.0,0.0,478.0,
1423163258673,95.7,1.0,5.0,6.0,1080.0,
1423163263675,95.7,1.0,3.0,5.0,785.0,
1423163268675,95.7,1.0,10.0,0.0,465.0,
1423163273674,95.7,1.0,4.0,6.0,1138.0,
1423163278681,91.5,1.0,9.0,1.0,468.0,
1423163283679,91.5,1.0,7.0,5.0,915.0,EventProcessingUnit,ScaleOut,
1423163288679,91.5,1.0,7.0,5.0,915.0,EventProcessingUnit,ScaleOut,
1423163293679,91.5,1.0,2.0,7.0,1027.0,EventProcessingUnit,ScaleOut,
1423163298680,95.0,1.0,2.0,7.0,1027.0,EventProcessingUnit,ScaleOut,
1423163303680,95.0,1.0,9.0,1.0,517.0,EventProcessingUnit,ScaleOut,
1423163308680,95.0,1.0,4.0,5.0,1093.0,EventProcessingUnit,ScaleOut,
1423163313681,95.0,1.0,10.0,1.0,472.0,EventProcessingUnit,ScaleOut,
1423163318681,95.0,1.0,10.0,1.0,472.0,EventProcessingUnit,ScaleOut,
1423163323681,95.0,1.0,7.0,7.0,851.0,EventProcessingUnit,ScaleOut,
1423163328681,95.0,1.0,1.0,11.0,923.0,EventProcessingUnit,ScaleOut,
1423163333682,95.0,1.0,11.0,2.0,517.0,EventProcessingUnit,ScaleOut,
1423163338682,94.2,1.0,7.0,6.0,934.0,EventProcessingUnit,ScaleOut,
1423163343682,94.2,1.0,1.0,9.0,1108.0,EventProcessingUnit,ScaleOut,
1423163348683,94.2,1.0,10.0,2.0,565.0,EventProcessingUnit,ScaleOut,
1423163353683,94.2,1.0,8.0,6.0,807.0,EventProcessingUnit,ScaleOut,
1423163358684,94.2,1.0,0.0,9.0,1333.0,EventProcessingUnit,ScaleOut,
1423163363683,94.2,1.0,10.0,3.0,504.0,EventProcessingUnit,ScaleOut,
1423163368684,94.2,1.0,9.0,4.0,832.0,EventProcessingUnit,ScaleOut,
1423163373684,94.2,1.0,0.0,11.0,1182.0,EventProcessingUnit,ScaleOut,
1423163378685,94.2,1.0,9.0,2.0,573.0,EventProcessingUnit,ScaleOut,
1423163383685,94.2,1.0,9.0,4.0,834.0,EventProcessingUnit,ScaleOut,
1423163388686,94.2,1.0,8.0,4.0,1041.0,EventProcessingUnit,ScaleOut,
1423163393687,94.2,1.0,2.0,10.0,931.0,EventProcessingUnit,ScaleOut,
1423163398686,95.7,1.0,10.0,2.0,525.0,EventProcessingUnit,ScaleOut,
1423163403689,95.7,1.0,8.0,7.0,839.0,EventProcessingUnit,ScaleOut,
1423163408688,95.7,1.0,1.0,10.0,1007.0,EventProcessingUnit,ScaleOut,
1423163413688,95.7,1.0,10.0,3.0,514.0,EventProcessingUnit,ScaleOut,
1423163418689,93.6,1.0,8.0,4.0,1028.0,EventProcessingUnit,ScaleOut,
1423163423688,93.6,1.0,2.0,9.0,1014.0,EventProcessingUnit,ScaleOut,
1423163428698,93.6,1.0,10.0,1.0,583.0,EventProcessingUnit,ScaleOut,
1423163433689,93.6,1.0,7.0,6.0,999.0,EventProcessingUnit,ScaleOut,
1423163438693,95.5,1.0,2.0,7.0,1132.0,EventProcessingUnit,ScaleOut,
1423163443692,95.5,1.0,11.0,1.0,558.0,EventProcessingUnit,ScaleOut,
1423163448692,95.5,1.0,6.0,6.0,1118.0,EventProcessingUnit,ScaleOut,
1423163453693,95.5,1.0,3.0,6.0,1043.0,EventProcessingUnit,ScaleOut,
1423163458693,94.8,1.0,12.0,1.0,484.0,EventProcessingUnit,ScaleOut,
1423163463703,94.8,1.0,6.0,8.0,958.0,EventProcessingUnit,ScaleOut,
1423163468693,94.8,1.0,3.0,7.0,944.0,EventProcessingUnit,ScaleOut,
1423163473694,94.8,1.0,12.0,1.0,483.0,EventProcessingUnit,ScaleOut,
1423163478697,94.8,1.0,6.0,9.0,908.0,EventProcessingUnit,ScaleOut,
1423163483697,94.8,1.0,6.0,8.0,901.0,EventProcessingUnit,ScaleOut,
1423163488697,94.8,1.0,2.0,10.0,847.0,EventProcessingUnit,ScaleOut,
1423163493697,94.8,1.0,6.0,8.0,881.0,EventProcessingUnit,ScaleOut,
1423163498698,94.8,1.0,6.0,8.0,881.0,EventProcessingUnit,ScaleOut,
1423163503696,94.8,1.0,2.0,8.0,1017.0,EventProcessingUnit,ScaleOut,
1423163508699,94.8,1.0,7.0,5.0,1007.0,EventProcessingUnit,ScaleOut,
1423163513699,94.8,1.0,7.0,5.0,1007.0,EventProcessingUnit,ScaleOut,
1423163518699,94.8,1.0,11.0,1.0,491.0,EventProcessingUnit,ScaleOut,
1423163523702,94.8,1.0,7.0,5.0,1014.0,EventProcessingUnit,ScaleOut,
1423163528703,94.8,1.0,2.0,7.0,1235.0,EventProcessingUnit,ScaleOut,
1423163533701,94.8,1.0,2.0,7.0,1235.0,EventProcessingUnit,ScaleOut,
1423163538703,94.8,1.0,11.0,1.0,482.0,EventProcessingUnit,ScaleOut,
1423163543713,94.8,1.0,7.0,6.0,930.0,EventProcessingUnit,ScaleOut,
1423163548707,95.6,1.0,2.0,9.0,917.0,EventProcessingUnit,ScaleOut,
1423163553705,95.6,1.0,7.0,5.0,817.0,EventProcessingUnit,ScaleOut,
1423163558706,95.6,1.0,7.0,5.0,817.0,EventProcessingUnit,ScaleOut,
1423163563706,95.6,1.0,8.0,2.0,521.0,EventProcessingUnit,ScaleOut,
1423163568707,95.6,1.0,8.0,2.0,521.0,EventProcessingUnit,ScaleOut,
1423163573714,95.6,1.0,3.0,4.0,789.0,EventProcessingUnit,ScaleOut,
1423163578709,96.3,1.0,3.0,4.0,914.0,EventProcessingUnit,ScaleOut,
1423163583708,96.3,1.0,0.0,6.0,1000.0,EventProcessingUnit,ScaleOut,
1423163588708,96.3,1.0,6.0,1.0,639.0,EventProcessingUnit,ScaleOut,
1423163593740,96.3,1.0,8.0,4.0,742.0,EventProcessingUnit,ScaleOut,
1423163598711,96.3,1.0,0.0,9.0,1222.0,
1423163603709,96.3,1.0,7.0,2.0,720.0,
1423163608708,96.3,1.0,6.0,3.0,1011.0,
1423163613709,96.3,1.0,0.0,8.0,1125.0,
1423163618710,96.3,1.0,4.0,3.0,955.0,
1423163623710,96.3,1.0,4.0,3.0,955.0,
1423163628711,96.3,1.0,0.0,6.0,1500.0,
1423163633713,96.3,1.0,9.0,2.0,750.0,
1423163638710,95.4,1.0,9.0,2.0,750.0,
1423163643710,95.4,1.0,1.0,5.0,1996.0,
1423163648712,95.4,1.0,7.0,3.0,758.0,
1423163653719,95.4,1.0,0.0,6.0,1667.0,
1423163658721,95.4,1.0,0.0,6.0,1667.0,
1423163663723,95.4,1.0,0.0,5.0,1600.0,
1423163668727,95.4,1.0,6.0,3.0,597.0,EventProcessingUnit,ScaleIn,
1423163673728,95.4,1.0,6.0,3.0,892.0,EventProcessingUnit,ScaleIn,
1423163678734,85.9,1.0,-1.0,-1.0,-1.0,EventProcessingUnit,ScaleIn,
1423163683734,85.9,1.0,-1.0,-1.0,-1.0,EventProcessingUnit,ScaleIn,
